ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,COD_FoET2013,DESC_FoET2013,Genere,DOTTORI
2015,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,05,"Natural sciences, mathematics and statistics",M,1
2015,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,07,"Engineering, manufacturing and construction",M,3
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,05,"Natural sciences, mathematics and statistics",F,4
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,07,"Engineering, manufacturing and construction",F,4
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,07,"Engineering, manufacturing and construction",M,2
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,09,Health and welfare,F,5
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,09,Health and welfare,M,4
2015,05807,Roma - III Universita' degli studi,Lazio,01,Education,F,6
2015,05807,Roma - III Universita' degli studi,Lazio,02,Arts and Humanities,F,15
2015,05807,Roma - III Universita' degli studi,Lazio,02,Arts and Humanities,M,11
2015,05807,Roma - III Universita' degli studi,Lazio,03,"Social sciences, journalism and information",F,8
2015,05807,Roma - III Universita' degli studi,Lazio,03,"Social sciences, journalism and information",M,4
2015,05807,Roma - III Universita' degli studi,Lazio,04,"Business, administration and law",F,25
2015,05807,Roma - III Universita' degli studi,Lazio,04,"Business, administration and law",M,20
2015,05807,Roma - III Universita' degli studi,Lazio,05,"Natural sciences, mathematics and statistics",F,21
2015,05807,Roma - III Universita' degli studi,Lazio,05,"Natural sciences, mathematics and statistics",M,28
2015,05807,Roma - III Universita' degli studi,Lazio,06,Information and Communication Technologies (ICTs),F,1
2015,05807,Roma - III Universita' degli studi,Lazio,06,Information and Communication Technologies (ICTs),M,8
2015,05807,Roma - III Universita' degli studi,Lazio,07,"Engineering, manufacturing and construction",F,6
2015,05807,Roma - III Universita' degli studi,Lazio,07,"Engineering, manufacturing and construction",M,17
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,09,Health and welfare,F,8
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,09,Health and welfare,M,9
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,04,"Business, administration and law",F,7
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,04,"Business, administration and law",M,20
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,01,Education,F,1
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,04,"Business, administration and law",F,2
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,04,"Business, administration and law",M,3
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,01,Education,F,2
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,01,Education,M,1
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,02,Arts and Humanities,F,36
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,02,Arts and Humanities,M,32
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,04,"Business, administration and law",F,47
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,04,"Business, administration and law",M,54
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,05,"Natural sciences, mathematics and statistics",F,41
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,05,"Natural sciences, mathematics and statistics",M,37
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,06,Information and Communication Technologies (ICTs),F,7
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,06,Information and Communication Technologies (ICTs),M,29
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,07,"Engineering, manufacturing and construction",F,19
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,07,"Engineering, manufacturing and construction",M,28
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,09,Health and welfare,F,49
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,09,Health and welfare,M,45
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,99,Field unknown,F,5
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,99,Field unknown,M,2
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,01,Education,F,6
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,01,Education,M,2
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,02,Arts and Humanities,F,77
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,02,Arts and Humanities,M,71
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,03,"Social sciences, journalism and information",F,57
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,03,"Social sciences, journalism and information",M,33
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,04,"Business, administration and law",F,48
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,04,"Business, administration and law",M,36
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,05,"Natural sciences, mathematics and statistics",F,92
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,05,"Natural sciences, mathematics and statistics",M,83
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,06,Information and Communication Technologies (ICTs),F,4
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,06,Information and Communication Technologies (ICTs),M,24
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,07,"Engineering, manufacturing and construction",F,81
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,07,"Engineering, manufacturing and construction",M,74
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,08,"Agriculture, forestry, fisheries and veterinary",F,5
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,08,"Agriculture, forestry, fisheries and veterinary",M,4
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,09,Health and welfare,F,119
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,09,Health and welfare,M,81
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,99,Field unknown,F,16
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,99,Field unknown,M,4
2015,05601,Viterbo - Universita' della Tuscia,Lazio,02,Arts and Humanities,F,10
2015,05601,Viterbo - Universita' della Tuscia,Lazio,02,Arts and Humanities,M,3
2015,05601,Viterbo - Universita' della Tuscia,Lazio,04,"Business, administration and law",F,4
2015,05601,Viterbo - Universita' della Tuscia,Lazio,04,"Business, administration and law",M,5
2015,05601,Viterbo - Universita' della Tuscia,Lazio,05,"Natural sciences, mathematics and statistics",F,27
2015,05601,Viterbo - Universita' della Tuscia,Lazio,05,"Natural sciences, mathematics and statistics",M,6
2015,05601,Viterbo - Universita' della Tuscia,Lazio,08,"Agriculture, forestry, fisheries and veterinary",F,16
2015,05601,Viterbo - Universita' della Tuscia,Lazio,08,"Agriculture, forestry, fisheries and veterinary",M,21
2015,05403,Perugia - Universita' per stranieri,Umbria,02,Arts and Humanities,F,4
2015,05401,Perugia - Universita' degli studi,Umbria,02,Arts and Humanities,F,1
2015,05401,Perugia - Universita' degli studi,Umbria,02,Arts and Humanities,M,2
2015,05401,Perugia - Universita' degli studi,Umbria,04,"Business, administration and law",F,1
2015,05401,Perugia - Universita' degli studi,Umbria,04,"Business, administration and law",M,1
2015,05401,Perugia - Universita' degli studi,Umbria,05,"Natural sciences, mathematics and statistics",F,33
2015,05401,Perugia - Universita' degli studi,Umbria,05,"Natural sciences, mathematics and statistics",M,23
2015,05401,Perugia - Universita' degli studi,Umbria,06,Information and Communication Technologies (ICTs),F,1
2015,05401,Perugia - Universita' degli studi,Umbria,06,Information and Communication Technologies (ICTs),M,4
2015,05401,Perugia - Universita' degli studi,Umbria,07,"Engineering, manufacturing and construction",F,4
2015,05401,Perugia - Universita' degli studi,Umbria,07,"Engineering, manufacturing and construction",M,10
2015,05401,Perugia - Universita' degli studi,Umbria,08,"Agriculture, forestry, fisheries and veterinary",F,10
2015,05401,Perugia - Universita' degli studi,Umbria,08,"Agriculture, forestry, fisheries and veterinary",M,10
2015,05401,Perugia - Universita' degli studi,Umbria,09,Health and welfare,F,6
2015,05401,Perugia - Universita' degli studi,Umbria,09,Health and welfare,M,3
2015,05202,Siena - Universita' per stranieri,Toscana,02,Arts and Humanities,F,6
2015,05202,Siena - Universita' per stranieri,Toscana,02,Arts and Humanities,M,2
2015,05201,Siena - Universita' degli studi,Toscana,02,Arts and Humanities,F,14
2015,05201,Siena - Universita' degli studi,Toscana,02,Arts and Humanities,M,10
2015,05201,Siena - Universita' degli studi,Toscana,03,"Social sciences, journalism and information",F,5
2015,05201,Siena - Universita' degli studi,Toscana,03,"Social sciences, journalism and information",M,2
2015,05201,Siena - Universita' degli studi,Toscana,04,"Business, administration and law",F,5
2015,05201,Siena - Universita' degli studi,Toscana,04,"Business, administration and law",M,9
2015,05201,Siena - Universita' degli studi,Toscana,05,"Natural sciences, mathematics and statistics",F,23
2015,05201,Siena - Universita' degli studi,Toscana,05,"Natural sciences, mathematics and statistics",M,20
2015,05201,Siena - Universita' degli studi,Toscana,06,Information and Communication Technologies (ICTs),F,3
2015,05201,Siena - Universita' degli studi,Toscana,06,Information and Communication Technologies (ICTs),M,12
2015,05201,Siena - Universita' degli studi,Toscana,09,Health and welfare,F,28
2015,05201,Siena - Universita' degli studi,Toscana,09,Health and welfare,M,10
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,03,"Social sciences, journalism and information",F,11
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,03,"Social sciences, journalism and information",M,2
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,04,"Business, administration and law",F,10
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,04,"Business, administration and law",M,17
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,06,Information and Communication Technologies (ICTs),F,5
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,06,Information and Communication Technologies (ICTs),M,13
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,08,"Agriculture, forestry, fisheries and veterinary",F,8
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,08,"Agriculture, forestry, fisheries and veterinary",M,4
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,09,Health and welfare,F,4
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,09,Health and welfare,M,5
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,99,Field unknown,F,3
2015,05003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,99,Field unknown,M,5
2015,05002,Pisa - Scuola normale superiore,Toscana,02,Arts and humanities,F,16
2015,05002,Pisa - Scuola normale superiore,Toscana,02,Arts and humanities,M,22
2015,05002,Pisa - Scuola normale superiore,Toscana,03,"Social sciences, journalism and information",F,2
2015,05002,Pisa - Scuola normale superiore,Toscana,03,"Social sciences, journalism and information",M,7
2015,05002,Pisa - Scuola normale superiore,Toscana,04,"Business, administration and law",F,2
2015,05002,Pisa - Scuola normale superiore,Toscana,04,"Business, administration and law",M,5
2015,05002,Pisa - Scuola normale superiore,Toscana,05,"Natural sciences, mathematics and statistics",F,6
2015,05002,Pisa - Scuola normale superiore,Toscana,05,"Natural sciences, mathematics and statistics",M,17
2015,05002,Pisa - Scuola normale superiore,Toscana,09,Health and welfare,F,1
2015,05002,Pisa - Scuola normale superiore,Toscana,99,Field unknown,F,4
2015,05002,Pisa - Scuola normale superiore,Toscana,99,Field unknown,M,2
2015,05001,Pisa - Universita' degli studi,Toscana,02,Arts and Humanities,F,29
2015,05001,Pisa - Universita' degli studi,Toscana,02,Arts and Humanities,M,21
2015,05001,Pisa - Universita' degli studi,Toscana,03,"Social sciences, journalism and information",F,2
2015,05001,Pisa - Universita' degli studi,Toscana,03,"Social sciences, journalism and information",M,2
2015,05001,Pisa - Universita' degli studi,Toscana,04,"Business, administration and law",F,7
2015,05001,Pisa - Universita' degli studi,Toscana,04,"Business, administration and law",M,11
2015,05001,Pisa - Universita' degli studi,Toscana,05,"Natural sciences, mathematics and statistics",F,37
2015,05001,Pisa - Universita' degli studi,Toscana,05,"Natural sciences, mathematics and statistics",M,39
2015,05001,Pisa - Universita' degli studi,Toscana,06,Information and Communication Technologies (ICTs),F,9
2015,05001,Pisa - Universita' degli studi,Toscana,06,Information and Communication Technologies (ICTs),M,38
2015,05001,Pisa - Universita' degli studi,Toscana,07,"Engineering, manufacturing and construction",F,6
2015,05001,Pisa - Universita' degli studi,Toscana,07,"Engineering, manufacturing and construction",M,19
2015,05001,Pisa - Universita' degli studi,Toscana,08,"Agriculture, forestry, fisheries and veterinary",F,9
2015,05001,Pisa - Universita' degli studi,Toscana,08,"Agriculture, forestry, fisheries and veterinary",M,5
2015,05001,Pisa - Universita' degli studi,Toscana,09,Health and welfare,F,22
2015,05001,Pisa - Universita' degli studi,Toscana,09,Health and welfare,M,13
2015,04801,Firenze - Universita' degli studi,Toscana,01,Education,F,7
2015,04801,Firenze - Universita' degli studi,Toscana,01,Education,M,3
2015,04801,Firenze - Universita' degli studi,Toscana,02,Arts and Humanities,F,23
2015,04801,Firenze - Universita' degli studi,Toscana,02,Arts and Humanities,M,18
